,FISCAL_YEAR,ATS.SYSTEM.CODE,LOCATION_CODE,LOCATION_NAME,BEDS.NUMBER,schoolType,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,X_COORDINATE,Y_COORDINATE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME,PRINCIPAL_NAME,PRINCIPAL_TITLE,PRINCIPAL_PHONE_NUMBER,FAX_NUMBER,GEOGRAPHICAL_DISTRICT_CODE,ADMIN_DISTRICT_LOCATION_CODE,ADMINISTRATIVE_DISTRICT_NAME,COMMUNITY_SCHOOL_SUP_NAME,FIELD_SUPPORT_CENTER_NAME,FIELD_SUPPORT_CENTER_LEADER_NAME,SCHOOL_SUPPORT_TEAM_NAME,HIGHSCHOOL_NETWORK_LOCATION_CODE,HIGHSCHOOL_NETWORK_NAME,HIGHSCHOOL_NETWORK_SUPERINTENDENT,lat,lon,economicneedsIndex,povertyPercentage,percentFemale,# Male,percentMale,# Asian,percentAsian,# Black,percentBlack,# Hispanic,percentHispanic,# Multiple Race Categories Not Represented,percentMultiracial,# White,percentWhite,# Students with Disabilities,percentDisability,# English Language Learners,percentELL,# Poverty,totalEnrollment
500,2018,10X228,X228,Jonas Bronck Academy,3.21E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/2000 0:00,Open,X283,400 EAST FORDHAM ROAD,1014245,252977,206,15,38302,2030337501,BX40,Fordham South                                                              ,Brenda Gonzalez,PRINCIPAL,718-365-2502,718-365-3892,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 4- Bronx,NULL,NULL,NULL,40.860987,-73.891562,0.836,89.6,50.7,132,49.3,18,6.7,37,13.8,201,75,6,2.2,6,2.2,49,18.3,15,5.6,240,268
501,2018,10X237,X237,"The Marie Curie School for Medicine, Nursing, and",3.21E+11,DOE,General Academic,High school,9/8/2004 0:00,Open,X143,120 WEST 231 STREET,1011472,258311,208,14,27300,2032530141,BX28,Van Cortlandt Village                                                      ,RODNEY FISHER,PRINCIPAL,718-432-6491,718-796-7051,10,HS02,NULL,NULL,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 1- Bronx,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON",40.875636,-73.901565,0.861,78.1,74.4,125,25.6,14,2.9,144,29.4,307,62.8,8,1.6,16,3.3,105,21.5,63,12.9,382,489
502,2018,10X243,X243,West Bronx Academy for the Future,3.21E+11,DOE,General Academic,Secondary School,9/8/2004 0:00,Open,X435,500 EAST FORDHAM ROAD,1015058,252424,206,15,38700,2030590001,BX06,Belmont                                                                    ,WILPER MORALES,PRINCIPAL,718-563-7139,718-563-7362,10,HS08,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 2- Affinity Group,HS08,H.S. Network 08 Superintendent Office,"MENDEZ, JUAN",40.859466,-73.888625,0.898,94.6,47.1,321,52.9,11,1.8,110,18.1,472,77.8,4,0.7,10,1.6,158,26,75,12.4,574,607
503,2018,10X244,X244,The New School for Leadership and Journalism,3.21E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/2005 0:00,Open,X143,120 WEST 231 STREET,1011472,258311,208,14,27300,2032530141,BX28,Van Cortlandt Village                                                      ,Eduardo Mora,PRINCIPAL,718-601-2869,718-601-2867,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 4- Bronx,NULL,NULL,NULL,40.875636,-73.901565,0.879,96.8,49.3,379,50.7,31,4.1,92,12.3,600,80.2,7,0.9,18,2.4,165,22.1,160,21.4,724,748
504,2018,10X246,X246,P.S. 246 Poe Center,3.21E+11,DOE,General Academic,Elementary,12/6/1990 0:00,Open,X843,2641 GRAND CONCOURSE,1013209,254792,207,14,40100,2031680027,BX05,Bedford Park-Fordham North                                                 ,Andrea Johnson,I.A. PRINCIPAL,718-584-6764,718-584-7005,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 3- Bronx,NULL,NULL,NULL,40.865972,-73.8953,0.946,93.8,47.3,388,52.7,25,3.4,61,8.3,612,83.2,7,1,31,4.2,160,21.7,276,37.5,690,736
505,2018,10X254,X254,I.S. 254,3.21E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1999 0:00,Open,X254,2452 WASHINGTON AVENUE,1014712,252152,206,15,38700,2030580003,BX06,Belmont                                                                    ,Alexis Marrero,PRINCIPAL,718-220-8700,718-220-4881,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 4- Bronx,NULL,NULL,NULL,40.858721,-73.889878,0.932,88.7,48.2,243,51.8,10,2.1,82,17.5,370,78.9,3,0.6,4,0.9,129,27.5,160,34.1,416,469
506,2018,10X264,X264,Bronx Academy for Software Engineering (BASE),3.21E+11,DOE,Career Technical,High school,7/1/2013 0:00,Open,X660,2474 CROTONA AVENUE,1016758,250942,206,15,39300,2031040007,BX06,Belmont                                                                    ,Benjamin Grossman,I.A. PRINCIPAL,718-733-6024,718-733-6429,10,HS02,NULL,NULL,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 1- Bronx,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON",40.855392,-73.882487,0.784,70.4,19,345,81,29,6.8,124,29.1,251,58.9,8,1.9,14,3.3,128,30,29,6.8,300,426
507,2018,10X268,X268,Kingsbridge International High School,3.21E+11,DOE,General Academic,High school,7/1/2005 0:00,Open,X430,2780 RESERVOIR AVENUE,1012719,255917,207,11,40900,2032470070,BX28,Van Cortlandt Village                                                      ,William Gagstetter,I.A. PRINCIPAL,718-329-8580,718-329-8582,10,HS03,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 1- Affinity Group,HS03,H.S. Network 03 Superintendent Office,"WALSH, FRED",40.869061,-73.897066,0.99,88.1,51.7,227,48.3,21,4.5,16,3.4,414,88.1,0,0,19,4,17,3.6,354,75.3,414,470
508,2018,10X279,X279,"P.S. 279 Captain Manuel Rivera, Jr.",3.21E+11,DOE,General Academic,K-8,7/1/1992 0:00,Open,X279,2100 WALTON AVENUE,1010542,250670,205,14,24100,2031780014,BX41,Mount Hope                                                                 ,Jean Dalton Encke,PRINCIPAL,718-584-6004,718-584-7220,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 3- Bronx,NULL,NULL,NULL,40.854666,-73.904958,0.952,94.2,46.9,580,53.1,41,3.8,176,16.1,862,78.9,8,0.7,5,0.5,215,19.7,327,29.9,1029,1092
509,2018,10X280,X280,P.S./M.S. 280 Mosholu Parkway,3.21E+11,DOE,General Academic,K-8,6/10/1988 0:00,Open,X080,3202 STEUBEN AVENUE,1017091,258749,207,11,41900,2033360035,BX43,Norwood                                                                    ,JAMES WEEKS,PRINCIPAL,718-405-6360,718-405-6329,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 4- Bronx,NULL,NULL,NULL,40.876819,-73.881245,0.877,95.9,47.8,457,52.2,91,10.4,69,7.9,658,75.1,6,0.7,52,5.9,245,28,147,16.8,840,876
510,2018,10X284,X284,Bronx School of Law and Finance,3.21E+11,DOE,General Academic,High school,9/8/2004 0:00,Open,X475,99 TERRACE VIEW AVENUE,1008396,258943,208,10,30900,1022150080,MN01,Marble Hill-Inwood                                                         ,Jessica Goring,PRINCIPAL,718-561-0113,718-561-0595,10,HS08,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 2- Affinity Group,HS08,H.S. Network 08 Superintendent Office,"MENDEZ, JUAN",40.877379,-73.912686,0.893,84.7,45,209,55,5,1.3,97,25.5,262,68.9,4,1.1,12,3.2,90,23.7,74,19.5,322,380
511,2018,10X291,X291,P.S. 291,3.21E+11,DOE,General Academic,Elementary,7/18/1995 0:00,Open,X015,2195 ANDREWS AVENUE,1009211,252336,207,14,25500,2032240009,BX30,Kingsbridge Heights                                                        ,CARLOS VELEZ,PRINCIPAL,718-563-0776,718-563-1499,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 4- Bronx,NULL,NULL,NULL,40.859243,-73.909763,0.954,98.9,48.7,327,51.3,5,0.8,60,9.4,567,88.9,1,0.2,5,0.8,110,17.2,175,27.4,631,638
512,2018,10X306,X306,P.S. 306,3.21E+11,DOE,General Academic,Elementary,7/1/1994 0:00,Open,X306,40 WEST TREMONT AVENUE,1008920,249231,205,14,21700,2028620014,BX36,University Heights-Morris Heights                                          ,DARRYL HARRINGTON,PRINCIPAL,718-583-5355,718-583-5885,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 3- Bronx,NULL,NULL,NULL,40.850722,-73.910827,0.949,89.2,52.6,328,47.4,9,1.3,179,25.9,497,71.8,2,0.3,5,0.7,148,21.4,98,14.2,617,692
513,2018,10X307,X307,Luisa Pineiro Fuentes School of Science and Discov,3.21E+11,DOE,General Academic,Elementary,6/30/2003 0:00,Open,X886,124 EAMES PLACE,1011404,255945,208,14,26701,2032480062,BX28,Van Cortlandt Village                                                      ,Yolanda Valez,PRINCIPAL,718-601-2632,718-796-7490,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 3- Bronx,NULL,NULL,NULL,40.869142,-73.901821,0.897,85.5,48.8,197,51.2,21,5.5,23,6,335,87,0,0,6,1.6,79,20.5,149,38.7,329,385
514,2018,10X308,X308,Bronx Dance Academy School,3.21E+11,DOE,General Academic,Junior High-Intermediate-Middle,6/30/2003 0:00,Open,X852,3617 BAINBRIDGE AVENUE,1017970,261887,207,11,43100,2033290124,BX43,Norwood                                                                    ,SANDRA SANCHEZ,PRINCIPAL,718-515-0410,718-515-0345,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 4- Bronx,NULL,NULL,NULL,40.885428,-73.878051,0.872,92.9,77,62,23,4,1.5,60,22.3,203,75.5,0,0,2,0.7,64,23.8,13,4.8,250,269
515,2018,10X310,X310,P.S. 310 Marble Hill,3.21E+11,DOE,General Academic,Elementary,9/16/1996 0:00,Open,X122,260 W KINGSBRIDGE RD,1010372,257159,207,14,26900,2032390041,BX30,Kingsbridge Heights                                                        ,ELIZABETH CARDONA,PRINCIPAL,718-796-9434,718-796-9528,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 3- Bronx,NULL,NULL,NULL,40.872477,-73.905547,0.879,95.7,47.1,396,52.9,13,1.7,87,11.6,622,83,3,0.4,24,3.2,103,13.8,117,15.6,717,749
516,2018,10X315,X315,P.S. 315 Lab School,3.21E+11,DOE,General Academic,K-8,4/29/1997 0:00,Open,X779,2865 CLAFLIN AVENUE,1011887,257591,208,14,26702,2032500073,BX28,Van Cortlandt Village                                                      ,Gaby Flores,PRINCIPAL,929-237-7750,929-237-7752,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 3- Bronx,NULL,NULL,NULL,40.873659,-73.900068,0.936,97.6,49,127,51,3,1.2,33,13.3,210,84.3,2,0.8,1,0.4,53,21.3,39,15.7,243,249
517,2018,10X319,X319,Providing Urban Learners Success In Education High,3.21E+11,DOE,Transfer School,High school,9/8/2004 0:00,Open,X211,560 EAST 179 STREET,1013647,248385,206,15,37504,2030610055,BX17,East Tremont                                                               ,CAROL WIGGINS,PRINCIPAL,718-294-0230,718-584-7809,10,HS10,NULL,NULL,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 4- Bronx,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",40.848385,-73.893744,0.907,92.5,52.3,114,47.7,0,0,27,11.3,137,57.3,74,31,1,0.4,34,14.2,11,4.6,221,239
518,2018,10X331,X331,The Bronx School of Young Leaders,3.21E+11,DOE,General Academic,Junior High-Intermediate-Middle,9/8/2004 0:00,Open,X306,40 WEST TREMONT AVENUE,1008920,249231,205,14,21700,2028620014,BX36,University Heights-Morris Heights                                          ,SERAPHA CRUZ,PRINCIPAL,718-583-4146,718-583-4292,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 4- Bronx,NULL,NULL,NULL,40.850722,-73.910827,0.943,87.8,48.2,212,51.8,7,1.7,104,25.4,298,72.9,0,0,0,0,95,23.2,80,19.6,359,409
519,2018,10X340,X340,P.S. 340,3.21E+11,DOE,General Academic,Elementary,7/1/1999 0:00,Open,X340,25 WEST 195 STREET,1012690,256043,207,11,40900,2032470015,BX28,Van Cortlandt Village                                                      ,Alexei Nichols,PRINCIPAL,718-220-1830,718-220-1866,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 3- Bronx,NULL,NULL,NULL,40.869407,-73.897171,0.912,86.4,45.4,353,54.6,8,1.2,60,9.3,561,86.8,5,0.8,12,1.9,167,25.9,198,30.7,558,646
520,2018,10X342,X342,International School for Liberal Arts,3.21E+11,DOE,General Academic,Secondary School,5/2/2005 0:00,Open,X430,2780 RESERVOIR AVENUE,1012719,255917,207,11,40900,2032470070,BX28,Van Cortlandt Village                                                      ,Francine Cruz,PRINCIPAL,718-329-8570,718-329-8572,10,HS02,NULL,NULL,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 1- Bronx,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON",40.869061,-73.897066,0.958,97.5,48.9,267,51.1,1,0.2,2,0.4,519,99.2,0,0,1,0.2,37,7.1,348,66.5,510,523
521,2018,10X344,X344,Ampark Neighborhood,3.21E+11,DOE,General Academic,Elementary,7/1/2006 0:00,Open,X095,3961 HILLMAN AVENUE,1014207,261015,208,11,28100,2032520182,BX28,Van Cortlandt Village                                                      ,Christine Mccourt,PRINCIPAL,718-548-3451,718-581-2411,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 3- Bronx,NULL,NULL,NULL,40.883049,-73.891664,0.48,53.2,46.8,210,53.2,15,3.8,54,13.7,250,63.3,11,2.8,65,16.5,77,19.5,11,2.8,210,395
522,2018,10X351,X351,Bronx Collaborative High School,3.21E+11,DOE,General Academic,High school,7/1/2013 0:00,Open,X440,100 WEST MOSHOLU PARKWAY SOUTH,1014942,259890,207,11,40900,2032510201,BX28,Van Cortlandt Village                                                      ,Brett Schneider,I.A. PRINCIPAL,718-543-1023,718-543-1029,10,HS12,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 5- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY",40.879958,-73.889011,0.857,84.1,48.8,283,51.2,11,2,165,29.8,344,62.2,11,2,22,4,120,21.7,107,19.3,465,553
523,2018,10X353,X353,World View High School,3.21E+11,DOE,General Academic,High school,7/1/2013 0:00,Open,X440,100 WEST MOSHOLU PARKWAY SOUTH,1014942,259890,207,11,40900,2032510201,BX28,Van Cortlandt Village                                                      ,Martin Hernandez,PRINCIPAL,718-601-0391,718-601-0821,10,HS08,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 2- Affinity Group,HS08,H.S. Network 08 Superintendent Office,"MENDEZ, JUAN",40.879958,-73.889011,0.842,80.2,51.9,238,48.1,4,0.8,109,22,368,74.3,10,2,4,0.8,88,17.8,143,28.9,397,495
524,2018,10X360,X360,P.S. 360,3.21E+11,DOE,General Academic,Elementary,7/1/1999 0:00,Open,X360,2880 KINGSBRIDGE TERRACE,1011293,257976,208,14,27300,2032530341,BX28,Van Cortlandt Village                                                      ,Iris Aldea Pollack,I.A. PRINCIPAL,718-548-1511,718-548-1536,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 3- Bronx,NULL,NULL,NULL,40.874717,-73.902214,0.874,94.3,46.9,260,53.1,10,2,55,11.2,410,83.7,0,0,15,3.1,113,23.1,89,18.2,462,490
525,2018,10X363,X363,Academy For Personal Leadership And Excellence,3.21E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/2010 0:00,Open,X115,120 EAST 184 STREET,1011776,252431,205,14,23703,2031720046,BX40,Fordham South                                                              ,Angelo Ledda,PRINCIPAL,718-220-3139,718-220-6018,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 3- Bronx,NULL,NULL,NULL,40.859496,-73.90049,0.91,89,43.4,315,56.6,9,1.6,57,10.2,483,86.7,3,0.5,5,0.9,142,25.5,187,33.6,496,557
526,2018,10X368,X368,In-Tech Academy (M.S. / High School 368),3.21E+11,DOE,General Academic,Secondary School,7/1/2004 0:00,Open,X368,2975 TIBBETT AVENUE,1008117,259145,208,11,29302,2057160725,BX29,Spuyten Duyvil-Kingsbridge                                                 ,Stephen Seltzer,PRINCIPAL,718-432-4300,718-432-4310,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 4- Bronx,NULL,NULL,NULL,40.877935,-73.913694,0.81,86.3,46.7,535,53.3,41,4.1,88,8.8,818,81.6,16,1.6,40,4,208,20.7,166,16.6,866,1003
527,2018,10X374,X374,Knowledge and Power Preparatory Academy Internatio,3.21E+11,DOE,General Academic,High school,7/1/2007 0:00,Open,X435,500 EAST FORDHAM ROAD,1015058,252424,206,15,38700,2030590001,BX06,Belmont                                                                    ,PANOREA PANAGIOSOULIS,PRINCIPAL,718-933-1247,718-933-1568,10,HS08,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 2- Affinity Group,HS08,H.S. Network 08 Superintendent Office,"MENDEZ, JUAN",40.859466,-73.888625,0.852,91.6,58.4,203,41.6,12,2.5,133,27.3,316,64.8,11,2.3,16,3.3,118,24.2,70,14.3,447,488
528,2018,10X382,X382,"Elementary School for Math, Science, and Technolog",3.21E+11,DOE,General Academic,Elementary,7/1/2008 0:00,Open,X079,125 EAST 181 STREET,1011045,250915,205,14,23704,2031700001,BX40,Fordham South                                                              ,AVON CONNELL COWELL,PRINCIPAL,718-933-8061,718-933-8157,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 3- Bronx,NULL,NULL,NULL,40.855337,-73.903139,0.962,96.7,54.6,124,45.4,0,0,61,22.3,209,76.6,2,0.7,1,0.4,46,16.8,93,34.1,264,273
529,2018,10X386,X386,School for Environmental Citizenship,3.21E+11,DOE,General Academic,Elementary,7/1/2008 0:00,Open,X079,125 EAST 181 STREET,1011045,250915,205,14,23704,2031700001,BX40,Fordham South                                                              ,Lynnann Fox,PRINCIPAL,718-563-3292,718-563-3453,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 4- Bronx,NULL,NULL,NULL,40.855337,-73.903139,0.967,99.5,47.3,315,52.7,3,0.5,77,12.9,510,85.3,0,0,8,1.3,103,17.2,201,33.6,595,598
530,2018,10X390,X390,M.S. 390,3.21E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1999 0:00,Open,X026,1930 ANDREWS AVENUE,1008313,250547,205,14,24502,2032160002,BX36,University Heights-Morris Heights                                          ,ROBERT MERCEDES,PRINCIPAL,718-583-5501,718-583-5556,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 4- Bronx,NULL,NULL,NULL,40.854335,-73.913016,0.95,98.1,43.4,305,56.6,3,0.6,69,12.8,466,86.5,0,0,1,0.2,135,25,160,29.7,529,539
531,2018,10X391,X391,The Angelo Patri Middle School,3.21E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1999 0:00,Open,X137,2225 WEBSTER AVENUE,1012632,250523,205,15,37900,2031430043,BX41,Mount Hope                                                                 ,GISELLE FORTICHE OCAMPO,I.A. PRINCIPAL,718-584-1295,718-584-1358,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 4- Bronx,NULL,NULL,NULL,40.854257,-73.897404,0.953,91.9,44,297,56,8,1.5,116,21.9,394,74.3,5,0.9,7,1.3,143,27,191,36,487,530
532,2018,10X396,X396,P.S. 396,3.21E+11,DOE,General Academic,Elementary,7/1/1999 0:00,Open,X026,1930 ANDREWS AVENUE,1008313,250547,205,14,24502,2032160002,BX36,University Heights-Morris Heights                                          ,Nicole Tine,PRINCIPAL,718-294-0862,718-583-5556,10,X810,COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 3- Bronx,NULL,NULL,NULL,40.854335,-73.913016,0.923,92.3,40.4,202,59.6,3,0.9,61,18,265,78.2,3,0.9,7,2.1,107,31.6,76,22.4,313,339
533,2018,10X397,X397,English Language Learners and International Suppor,3.21E+11,DOE,Transfer School,High school,7/1/2008 0:00,Open,X475,99 TERRACE VIEW AVENUE,1008396,258943,208,10,30900,1022150080,MN01,Marble Hill-Inwood                                                         ,NORMA VEGA,PRINCIPAL,718-220-1889,718-220-8758,10,HS12,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 4- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY",40.877379,-73.912686,0.987,92.3,41.4,205,58.6,10,2.9,62,17.7,258,73.7,5,1.4,15,4.3,2,0.6,289,82.6,323,350
534,2018,10X433,X433,High School for Teaching and the Professions,3.21E+11,DOE,General Academic,High school,7/1/2001 0:00,Open,X430,2780 RESERVOIR AVENUE,1012719,255917,207,11,40900,2032470070,BX28,Van Cortlandt Village                                                      ,"Hernandez, Roberto",PRINCIPAL,718-329-7380,718-329-7381,10,HS02,NULL,NULL,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 1- Bronx,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON",40.869061,-73.897066,0.919,89.9,53,210,47,11,2.5,72,16.1,344,77,4,0.9,16,3.6,113,25.3,97,21.7,402,447
535,2018,10X434,X434,Belmont Preparatory High School,3.21E+11,DOE,General Academic,High school,7/1/2001 0:00,Open,X435,500 EAST FORDHAM ROAD,1015058,252424,206,15,38700,2030590001,BX06,Belmont                                                                    ,STEPHEN GUMBS,PRINCIPAL,718-733-4559,718-295-3655,10,HS08,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 2- Affinity Group,HS08,H.S. Network 08 Superintendent Office,"MENDEZ, JUAN",40.859466,-73.888625,0.845,87.8,53.5,187,46.5,11,2.7,89,22.1,292,72.6,5,1.2,5,1.2,90,22.4,49,12.2,353,402
536,2018,10X437,X437,Fordham High School for the Arts,3.21E+11,DOE,General Academic,High school,7/1/2001 0:00,Open,X435,500 EAST FORDHAM ROAD,1015058,252424,206,15,38700,2030590001,BX06,Belmont                                                                    ,IRIS BLIGE,PRINCIPAL,718-733-4656,718-295-3605,10,HS02,NULL,NULL,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 1- Bronx,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON",40.859466,-73.888625,0.802,88.8,73.3,95,26.7,5,1.4,120,33.7,217,61,7,2,7,2,67,18.8,15,4.2,316,356
537,2018,10X438,X438,Fordham Leadership Academy,3.21E+11,DOE,General Academic,High school,7/1/2001 0:00,Open,X435,500 EAST FORDHAM ROAD,1015058,252424,206,15,38700,2030590001,BX06,Belmont                                                                    ,Fiorella Cabrejos,PRINCIPAL,718-733-5024,718-295-3674,10,HS09,NULL,NULL,Field Support Center - Bronx,"RUIZ, JOSE",School Support Team 2- Bronx,HS09,H.S. Network 09 Superintendent Office,"ALCOFF, MICHAEL",40.859466,-73.888625,0.895,84.2,39.5,206,60.2,10,2.9,88,25.7,234,68.4,3,0.9,7,2,82,24,74,21.6,288,342
538,2018,10X439,X439,Bronx High School for Law and Community Service,3.21E+11,DOE,General Academic,High school,7/1/2001 0:00,Open,X435,500 EAST FORDHAM ROAD,1015058,252424,206,15,38700,2030590001,BX06,Belmont                                                                    ,Michael Barakat,PRINCIPAL,718-733-5274,718-295-3631,10,HS08,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 2- Affinity Group,HS08,H.S. Network 08 Superintendent Office,"MENDEZ, JUAN",40.859466,-73.888625,0.884,90.5,55.7,181,44.3,7,1.7,111,27.1,274,67,6,1.5,11,2.7,97,23.7,55,13.4,370,409
